Source,Target,Mol1_ID,Mol2_ID,Mol1_Activity,Mol2_Activity,Tanimoto_Similarity,Activity_Difference,Activity_Similarity,SALI,Type
193,204,193,204,7.403838258,5.556261646,0.464285714,1.8475766120000001,0.8152423388000185,3.4488096738875313,Other
142,293,142,293,2.821593119,4.319303527,0.565217391,1.4977104079999997,0.850228959200015,3.444733935980763,Other
293,142,293,142,4.319303527,2.821593119,0.565217391,1.4977104079999997,0.850228959200015,3.444733935980763,Other
96,263,96,263,6.448395254,4.810172691,0.523809524,1.6382225630000002,0.8361777437000164,3.4402673836688833,Other
42,116,42,116,2.528112479,4.548370917,0.411764706,2.020258438,0.7979741562000202,3.4344393452810493,Other
318,34,318,34,7.399396679,5.064790097,0.315789474,2.3346065819999993,0.7665393418000235,3.4121173137236815,Other
290,203,290,203,4.912305468,3.423331102,0.5625,1.4889743659999994,0.8511025634000149,3.4033699794207912,Other
203,290,203,290,3.423331102,4.912305468,0.5625,1.4889743659999994,0.8511025634000149,3.4033699794207912,Other
130,230,130,230,1.70189526,0.295161102,0.586206897,1.406734158,0.8593265842000141,3.399607552174692,Other
230,130,230,130,0.295161102,1.70189526,0.586206897,1.406734158,0.8593265842000141,3.399607552174692,Other
168,100,168,100,5.607808717,3.909733155,0.5,1.698075562,0.830192443800017,3.396151123993208,Other
100,168,100,168,3.909733155,5.607808717,0.5,1.698075562,0.830192443800017,3.396151123993208,Other
179,305,179,305,5.103970944,3.124234298,0.416666667,1.979736646,0.8020263354000198,3.3938342522192304,Other
136,217,136,217,5.33336902,6.762096203,0.578947368,1.4287271829999995,0.8571272817000144,3.3932270562237132,Other
217,136,217,136,6.762096203,5.33336902,0.578947368,1.4287271829999995,0.8571272817000144,3.3932270562237132,Other
265,2,265,2,6.615101097,4.84862167,0.47826087,1.7664794270000002,0.8233520573000177,3.3857522378983043,Other
12,114,12,114,6.100262351,4.665639194,0.575757576,1.4346231569999999,0.8565376843000143,3.381611729138664,Other
262,230,262,230,1.708222692,0.295161102,0.580645161,1.41306159,0.8586938410000141,3.369608404582236,Other
71,130,71,130,3.09432393,1.70189526,0.586206897,1.39242867,0.8607571330000139,3.365035956137323,Other
130,71,130,71,1.70189526,3.09432393,0.586206897,1.39242867,0.8607571330000139,3.365035956137323,Other
85,76,85,76,8.68698047,7.080023087,0.518518519,1.6069573830000001,0.839304261700016,3.337526875715211,Other
19,148,19,148,2.869477425,4.226219037,0.590909091,1.356741612,0.8643258388000136,3.3164794967288884,Other
148,19,148,19,4.226219037,2.869477425,0.590909091,1.356741612,0.8643258388000136,3.3164794967288884,Other
69,216,69,216,4.471388317,2.875828168,0.518518519,1.5955601489999998,0.840443985100016,3.3138556973838957,Other
216,69,216,69,2.875828168,4.471388317,0.518518519,1.5955601489999998,0.840443985100016,3.3138556973838957,Other
4,185,4,185,5.932638677,4.489303859,0.5625,1.4433348180000003,0.8556665182000144,3.2990510125638886,Other
254,178,254,178,6.97800555,5.25835961,0.47826087,1.7196459399999995,0.8280354060000172,3.295988054407005,Other
178,254,178,254,5.25835961,6.97800555,0.47826087,1.7196459399999995,0.8280354060000172,3.295988054407005,Other
207,286,207,286,3.60509377,2.245328385,0.586206897,1.3597653849999998,0.8640234615000136,3.286099683968666,Other
153,35,153,35,5.281530674,6.917915167,0.5,1.6363844930000004,0.8363615507000164,3.2727689859934554,Other
175,17,175,17,4.135735908,5.838750569,0.47826087,1.703014661,0.829698533900017,3.26411143629717,Other
17,175,17,175,5.838750569,4.135735908,0.47826087,1.703014661,0.829698533900017,3.26411143629717,Other
85,132,85,132,8.68698047,7.183120917,0.538461538,1.5038595529999998,0.8496140447000151,3.2583623615679107,Other
314,180,314,180,6.407305252,4.714396887,0.48,1.6929083649999992,0.830709163500017,3.255593009609122,Other
164,188,164,188,5.183732052,3.150311254,0.375,2.033420798,0.7966579202000204,3.2534732767947943,Other
137,226,137,226,5.184727758,3.794130063,0.571428571,1.3905976950000003,0.8609402305000139,3.2447279517477017,Other
65,220,65,220,4.444907192,5.762825965,0.592592593,1.3179187730000006,0.8682081227000131,3.2348915369542257,Other
213,216,213,216,4.418787676,2.875828168,0.52173913,1.542959508,0.8457040492000154,3.2261880592421748,Other
216,213,216,213,2.875828168,4.418787676,0.52173913,1.542959508,0.8457040492000154,3.2261880592421748,Other
233,127,233,127,7.476613201,9.244076057,0.451612903,1.767462855999999,0.8232537144000178,3.223020500784642,Other
127,233,127,233,9.244076057,7.476613201,0.451612903,1.767462855999999,0.8232537144000178,3.223020500784642,Other
153,292,153,292,5.281530674,3.672871843,0.5,1.608658831,0.839134116900016,3.2173176619935657,Other
292,153,292,153,3.672871843,5.281530674,0.5,1.608658831,0.839134116900016,3.2173176619935657,Other
64,156,64,156,3.396343677,5.064104054,0.481481481,1.6677603770000005,0.8332239623000166,3.2163950097928597,Other
28,92,28,92,5.633755141,7.050724185,0.558823529,1.416969044,0.8583030956000142,3.2117964967283767,Other
69,19,69,19,4.471388317,2.869477425,0.5,1.6019108919999998,0.8398089108000161,3.2038217839935923,Other
10,76,10,76,5.671885784,7.080023087,0.56,1.4081373030000002,0.8591862697000141,3.200312052265455,Other
76,10,76,10,7.080023087,5.671885784,0.56,1.4081373030000002,0.8591862697000141,3.200312052265455,Other
83,37,83,37,2.658102807,3.974664579,0.586206897,1.316561772,0.8683438228000131,3.181690952439143,Other
37,83,37,83,3.974664579,2.658102807,0.586206897,1.316561772,0.8683438228000131,3.181690952439143,Other
275,239,275,239,6.792398557,5.080993702,0.461538462,1.7114048550000005,0.828859514500017,3.178323304861233,Other
239,275,239,275,5.080993702,6.792398557,0.461538462,1.7114048550000005,0.828859514500017,3.178323304861233,Other
233,23,233,23,7.476613201,5.940680336,0.516129032,1.5359328650000004,0.8464067135000153,3.174261252633835,Other
23,233,23,233,5.940680336,7.476613201,0.516129032,1.5359328650000004,0.8464067135000153,3.174261252633835,Other
297,93,297,93,0.91924935,2.314355349,0.56,1.395105999,0.860489400100014,3.1706954522655217,Other
93,297,93,297,2.314355349,0.91924935,0.56,1.395105999,0.860489400100014,3.1706954522655217,Other
285,110,285,110,5.48355964,6.918097982,0.545454545,1.4345383419999997,0.8565461658000144,3.1559843492370723,Other
167,190,167,190,2.926725075,4.298532476,0.565217391,1.3718074010000003,0.8628192599000137,3.1551570200841343,Other
190,167,190,167,4.298532476,2.926725075,0.565217391,1.3718074010000003,0.8628192599000137,3.1551570200841343,Other
22,322,22,322,4.17587621,5.35790144,0.625,1.1820252299999998,0.8817974770000119,3.152067279991594,Other
322,22,322,22,5.35790144,4.17587621,0.625,1.1820252299999998,0.8817974770000119,3.152067279991594,Other
138,190,138,190,2.941672815,4.298532476,0.565217391,1.356859661,0.8643140339000136,3.1207772181082785,Other
190,138,190,138,4.298532476,2.941672815,0.565217391,1.356859661,0.8643140339000136,3.1207772181082785,Other
34,195,34,195,5.064790097,2.931503,0.315789474,2.133287097,0.7866712903000213,3.1178811432036966,Other
241,211,241,211,6.232726246,7.856904554,0.47826087,1.6241783079999994,0.8375821692000163,3.1130084262548725,Other
211,241,211,241,7.856904554,6.232726246,0.47826087,1.6241783079999994,0.8375821692000163,3.1130084262548725,Other
116,163,116,163,4.548370917,2.722555124,0.411764706,1.8258157929999999,0.8174184207000182,3.1038868487155007,Other
163,116,163,116,2.722555124,4.548370917,0.411764706,1.8258157929999999,0.8174184207000182,3.1038868487155007,Other
126,218,126,218,5.119938704,6.799673285,0.458333333,1.679734581,0.8320265419000168,3.1010484553167066,Other
31,187,31,187,3.462086743,5.398369813,0.375,1.9362830700000004,0.8063716930000193,3.098052911995044,Other
108,156,108,156,6.662317441,5.064104054,0.482758621,1.5982133869999995,0.8401786613000161,3.0898792167146194,Other
298,273,298,273,3.370347678,4.709506618,0.565217391,1.33915894,0.8660841060000134,3.08006555983687,Other
273,298,273,298,4.709506618,3.370347678,0.565217391,1.33915894,0.8660841060000134,3.08006555983687,Other
165,167,165,167,4.462145368,2.926725075,0.5,1.535420293,0.8464579707000154,3.0708405859938583,Other
88,119,88,119,5.582640153,4.359608812,0.6,1.2230313409999995,0.8776968659000123,3.0575783524923548,Other
119,88,119,88,4.359608812,5.582640153,0.6,1.2230313409999995,0.8776968659000123,3.0575783524923548,Other
244,306,244,306,5.83618258,4.615785498,0.6,1.2203970819999999,0.8779602918000122,3.050992704992372,Other
303,151,303,151,2.909762924,4.4316667,0.5,1.5219037760000003,0.8478096224000152,3.043807551993913,Other
165,138,165,138,4.462145368,2.941672815,0.5,1.5204725529999998,0.8479527447000152,3.040945105993918,Other
241,128,241,128,6.232726246,7.817865419,0.47826087,1.585139173,0.8414860827000159,3.0381834174426627,Other
128,241,128,241,7.817865419,6.232726246,0.47826087,1.585139173,0.8414860827000159,3.0381834174426627,Other
313,271,313,271,3.437383915,5.349530813,0.368421053,1.9121468980000005,0.8087853102000191,3.027565923594621,Other
274,187,274,187,3.50923919,5.398369813,0.375,1.8891306230000002,0.8110869377000188,3.022608996795164,Other
156,268,156,268,5.064104054,6.624125054,0.483870968,1.5600209999999999,0.8439979000000156,3.022540689005414,Other
31,271,31,271,3.462086743,5.349530813,0.375,1.8874440700000004,0.8112555930000188,3.019910511995169,Other
194,310,194,310,6.85722538,5.464925459,0.538461538,1.3922999210000002,0.8607700079000139,3.016649825810148,Other
310,194,310,194,5.464925459,6.85722538,0.538461538,1.3922999210000002,0.8607700079000139,3.016649825810148,Other
234,34,234,34,3.180084069,5.064790097,0.375,1.8847060280000005,0.8115293972000188,3.0155296447951763,Other
34,234,34,234,5.064790097,3.180084069,0.375,1.8847060280000005,0.8115293972000188,3.0155296447951763,Other
324,187,324,187,3.428317615,5.398369813,0.346153846,1.9700521980000003,0.8029947802000197,3.0130210079923287,Other
121,124,121,124,3.972501219,2.252230323,0.428571429,1.7202708960000002,0.8279729104000172,3.0104740702525876,Other
272,312,272,312,4.97495171,3.836781506,0.620689655,1.1381702040000001,0.8861829796000114,3.0006305364463484,Other
312,272,312,272,3.836781506,4.97495171,0.620689655,1.1381702040000001,0.8861829796000114,3.0006305364463484,Other
198,279,198,279,6.379861732,4.61027869,0.409090909,1.7695830419999998,0.8230416958000177,2.994678993688058,Other
146,44,146,44,5.018611977,3.521570279,0.5,1.4970416979999999,0.850295830200015,2.9940833959940116,Other
44,146,44,146,3.521570279,5.018611977,0.5,1.4970416979999999,0.850295830200015,2.9940833959940116,Other
124,228,124,228,2.252230323,3.957933471,0.428571429,1.705703148,0.829429685200017,2.9849805112335117,Other
228,124,228,124,3.957933471,2.252230323,0.428571429,1.705703148,0.829429685200017,2.9849805112335117,Other
29,154,29,154,4.953814713,6.256924911,0.5625,1.3031101979999997,0.8696889802000131,2.9785375954217628,Other
154,29,154,29,6.256924911,4.953814713,0.5625,1.3031101979999997,0.8696889802000131,2.9785375954217628,Other
129,136,129,136,3.916280699,5.33336902,0.523809524,1.417088321,0.8582911679000141,2.9758854752841053,Other
136,129,136,129,5.33336902,3.916280699,0.523809524,1.417088321,0.8582911679000141,2.9758854752841053,Other
317,73,317,73,4.738903381,3.087572755,0.444444444,1.651330626,0.8348669374000165,2.9723951244167335,Other
73,317,73,317,3.087572755,4.738903381,0.444444444,1.651330626,0.8348669374000165,2.9723951244167335,Other
253,117,253,117,3.860561815,4.882016352,0.65625,1.0214545369999999,0.8978545463000103,2.971504107627719,Other
137,250,137,250,5.184727758,3.76620492,0.52173913,1.4185228380000003,0.8581477162000142,2.9660022949337974,Other
40,155,40,155,6.179249276,7.725106636,0.47826087,1.5458573599999994,0.8454142640000155,2.962893275796731,Other
155,40,155,40,7.725106636,6.179249276,0.47826087,1.5458573599999994,0.8454142640000155,2.962893275796731,Other
262,71,262,71,1.708222692,3.09432393,0.53125,1.3861012379999997,0.8613898762000138,2.9570159743936912,Other
49,269,49,269,6.898242377,5.490206081,0.523809524,1.4080362959999997,0.8591963704000141,2.9568762227765406,Other
36,30,36,30,5.751322141,4.273086187,0.5,1.4782359540000005,0.8521764046000148,2.9564719079940884,Other
194,21,194,21,6.85722538,8.217643063,0.538461538,1.3604176830000005,0.8639582317000135,2.947571643546043,Other
21,194,21,194,8.217643063,6.85722538,0.538461538,1.3604176830000005,0.8639582317000135,2.947571643546043,Other
204,63,204,63,5.556261646,7.083768157,0.481481481,1.5275065109999995,0.8472493489000154,2.9459054113302625,Other
274,271,274,271,3.50923919,5.349530813,0.375,1.8402916230000002,0.8159708377000183,2.944466596795289,Other
89,247,89,247,2.18781946,3.513761289,0.548387097,1.325941829,0.8674058171000133,2.936014051390077,Other
161,142,161,142,1.353891705,2.821593119,0.5,1.4677014140000002,0.8532298586000147,2.9354028279941295,Other
75,167,75,167,1.637342499,2.926725075,0.56,1.2893825759999997,0.8710617424000129,2.930414945447885,Other
167,75,167,75,2.926725075,1.637342499,0.56,1.2893825759999997,0.8710617424000129,2.930414945447885,Other
46,189,46,189,3.919588802,5.202344967,0.558823529,1.2827561650000003,0.8717243835000128,2.907580637946335,Other
156,261,156,261,5.064104054,6.514400802,0.5,1.4502967479999995,0.8549703252000146,2.900593495994198,Other
173,273,173,273,3.316313111,4.709506618,0.517241379,1.3931935069999999,0.860680649300014,2.8859008340673715,Other
78,223,78,223,5.507909594,6.621097573,0.612903226,1.113187979,0.8886812021000111,2.875735613847106,Other
223,78,223,78,6.621097573,5.507909594,0.612903226,1.113187979,0.8886812021000111,2.875735613847106,Other
40,263,40,263,6.179249276,4.810172691,0.523809524,1.3690765850000002,0.8630923415000137,2.8750608296439872,Other
263,255,263,255,4.810172691,5.927492113,0.611111111,1.1173194219999996,0.8882680578000113,2.8731070843145807,Other
255,263,255,263,5.927492113,4.810172691,0.611111111,1.1173194219999996,0.8882680578000113,2.8731070843145807,Other
120,236,120,236,7.217553802,6.48084188,0.741935484,0.7367119220000005,0.9263288078000074,2.854758699166319,Other
236,120,236,120,6.48084188,7.217553802,0.741935484,0.7367119220000005,0.9263288078000074,2.854758699166319,Other
191,31,191,31,5.063669454,3.462086743,0.434782609,1.6015827110000003,0.839841728900016,2.833569413289986,Other
31,191,31,191,3.462086743,5.063669454,0.434782609,1.6015827110000003,0.839841728900016,2.833569413289986,Other
153,14,153,14,5.281530674,3.747389311,0.458333333,1.5341413629999998,0.8465858637000154,2.832260976097995,Other
152,19,152,19,4.333553587,2.869477425,0.481481481,1.464076162,0.8535923838000147,2.8235754526583774,Other
161,242,161,242,1.353891705,2.76397184,0.5,1.410080135,0.8589919865000141,2.8201602699943598,Other
27,198,27,198,4.68813276,6.379861732,0.4,1.691728972,0.8308271028000169,2.8195482866619677,Other
191,99,191,99,5.063669454,3.473882094,0.434782609,1.5897873600000003,0.8410212640000159,2.8127007153557093,Other
99,191,99,191,3.473882094,5.063669454,0.434782609,1.5897873600000003,0.8410212640000159,2.8127007153557093,Other
13,282,13,282,3.39023531,1.904285794,0.46875,1.485949516,0.8514050484000149,2.797081441877088,Other
41,272,41,272,3.860565566,4.97495171,0.6,1.114386144,0.8885613856000112,2.785965359993035,Other
272,41,272,41,4.97495171,3.860565566,0.6,1.114386144,0.8885613856000112,2.785965359993035,Other
276,120,276,120,6.325376145,7.217553802,0.677419355,0.8921776570000004,0.9107822343000089,2.7657507380743027,Other
120,276,120,276,7.217553802,6.325376145,0.677419355,0.8921776570000004,0.9107822343000089,2.7657507380743027,Other
156,226,156,226,5.064104054,3.794130063,0.538461538,1.2699739910000005,0.8730026009000127,2.7516103110757624,Other
300,296,300,296,6.071563296,4.581633418,0.458333333,1.4899298779999999,0.8510070122000148,2.7506397730714514,Other
24,35,24,35,5.544471526,6.917915167,0.5,1.3734436410000006,0.8626556359000137,2.7468872819945074,Other
147,107,147,107,3.653536091,4.969222324,0.52,1.3156862330000005,0.8684313767000131,2.7410129854109577,Other
168,254,168,254,5.607808717,6.97800555,0.5,1.3701968329999996,0.8629803167000137,2.7403936659945187,Other
254,168,254,168,6.97800555,5.607808717,0.5,1.3701968329999996,0.8629803167000137,2.7403936659945187,Other
324,191,324,191,3.428317615,5.063669454,0.4,1.6353518390000001,0.8364648161000163,2.725586398328791,Other
122,322,122,322,6.480025097,5.35790144,0.588235294,1.1221236570000004,0.8877876343000112,2.725157451929052,Other
322,122,322,122,5.35790144,6.480025097,0.588235294,1.1221236570000004,0.8877876343000112,2.725157451929052,Other
315,229,315,229,5.387207689,4.30015941,0.6,1.0870482790000002,0.8912951721000109,2.7176206974932064,Other
312,174,312,174,3.836781506,4.863517201,0.620689655,1.0267356949999997,0.8973264305000103,2.7068486492170227,Other
174,312,174,312,4.863517201,3.836781506,0.620689655,1.0267356949999997,0.8973264305000103,2.7068486492170227,Other
87,187,87,187,3.852295473,5.398369813,0.428571429,1.5460743400000005,0.8453925660000154,2.7056300970244886,Other
187,87,187,87,5.398369813,3.852295473,0.428571429,1.5460743400000005,0.8453925660000154,2.7056300970244886,Other
110,244,110,244,6.918097982,5.83618258,0.6,1.081915402,0.8918084598000109,2.7047885049932376,Other
244,110,244,110,5.83618258,6.918097982,0.6,1.081915402,0.8918084598000109,2.7047885049932376,Other
145,279,145,279,5.902789673,4.61027869,0.52173913,1.2925109829999997,0.870748901700013,2.7025229619920554,Other
279,145,279,145,4.61027869,5.902789673,0.52173913,1.2925109829999997,0.870748901700013,2.7025229619920554,Other
101,134,101,134,8.405303476,6.908222336,0.444444444,1.4970811400000006,0.8502918860000149,2.6947460498393534,Other
134,101,134,101,6.908222336,8.405303476,0.444444444,1.4970811400000006,0.8502918860000149,2.6947460498393534,Other
206,57,206,57,4.262992225,2.920125678,0.5,1.3428665469999999,0.8657133453000134,2.6857330939946285,Other
57,206,57,206,2.920125678,4.262992225,0.5,1.3428665469999999,0.8657133453000134,2.6857330939946285,Other
270,36,270,36,7.087520304,5.751322141,0.5,1.3361981629999997,0.8663801837000134,2.672396325994655,Other
33,231,33,231,3.970139821,2.338607345,0.388888889,1.6315324760000003,0.8368467524000163,2.6697804157537735,Other
169,231,169,231,3.458716394,2.338607345,0.578947368,1.1201090490000003,0.8879890951000111,2.660258988708424,Other
231,169,231,169,2.338607345,3.458716394,0.578947368,1.1201090490000003,0.8879890951000111,2.660258988708424,Other
70,83,70,83,3.805983456,2.658102807,0.566666667,1.1478806489999998,0.8852119351000115,2.6489553458776984,Other
316,78,316,78,4.419953427,5.507909594,0.588235294,1.0879561669999998,0.891204383300011,2.64217926195296,Other
296,9,296,9,4.581633418,3.525138268,0.6,1.05649515,0.8943504850000106,2.6412378749933967,Other
9,296,9,296,3.525138268,4.581633418,0.6,1.05649515,0.8943504850000106,2.6412378749933967,Other
48,298,48,298,4.558144803,3.370347678,0.55,1.1877971250000003,0.8812202875000118,2.639549166660802,Other
298,48,298,48,3.370347678,4.558144803,0.55,1.1877971250000003,0.8812202875000118,2.639549166660802,Other
243,144,243,144,2.989556131,4.497446405,0.428571429,1.5078902739999998,0.8492109726000151,2.638807981474488,Other
26,148,26,148,5.543261367,4.226219037,0.5,1.3170423300000005,0.8682957670000131,2.6340846599947327,Other
89,77,89,77,2.18781946,3.377222551,0.548387097,1.189403091,0.8810596909000119,2.633678274239579,Other
83,115,83,115,2.658102807,3.747522431,0.586206897,1.089419624,0.8910580376000109,2.632764094179132,Other
115,83,115,83,3.747522431,2.658102807,0.586206897,1.089419624,0.8910580376000109,2.632764094179132,Other
116,73,116,73,4.548370917,3.087572755,0.444444444,1.4607981619999997,0.8539201838000147,2.6294366894917167,Other
73,116,73,116,3.087572755,4.548370917,0.444444444,1.4607981619999997,0.8539201838000147,2.6294366894917167,Other
172,298,172,298,1.946565265,3.370347678,0.458333333,1.4237824129999999,0.8576217587000142,2.6285213762237496,Other
271,87,271,87,5.349530813,3.852295473,0.428571429,1.4972353400000005,0.8502764660000149,2.620161846960537,Other
87,271,87,271,3.852295473,5.349530813,0.428571429,1.4972353400000005,0.8502764660000149,2.620161846960537,Other
136,5,136,5,5.33336902,6.435432135,0.578947368,1.102063115,0.8897936885000111,2.617399895501384,Other
5,136,5,136,6.435432135,5.33336902,0.578947368,1.102063115,0.8897936885000111,2.617399895501384,Other
251,166,251,166,3.497489868,4.897788528,0.464285714,1.4002986600000003,0.859970134000014,2.6138908306010467,Other
75,138,75,138,1.637342499,2.941672815,0.5,1.304330316,0.869566968400013,2.6086606319947827,Other
34,313,34,313,5.064790097,3.437383915,0.375,1.6274061820000005,0.8372593818000162,2.6038498911958348,Other
313,34,313,34,3.437383915,5.064790097,0.375,1.6274061820000005,0.8372593818000162,2.6038498911958348,Other
27,258,27,258,4.68813276,6.226154004,0.409090909,1.5380212439999994,0.8461978756000155,2.6028051817490088,Other
256,4,256,4,4.926914912,5.932638677,0.612903226,1.005723765,0.89942762350001,2.598119727542348,Other
4,256,4,256,5.932638677,4.926914912,0.612903226,1.005723765,0.89942762350001,2.598119727542348,Other
156,250,156,250,5.064104054,3.76620492,0.5,1.2978991340000006,0.8702100866000129,2.5957982679948097,Other
100,178,100,178,3.909733155,5.25835961,0.47826087,1.3486264550000002,0.8651373545000135,2.5848673742324353,Other
178,100,178,100,5.25835961,3.909733155,0.47826087,1.3486264550000002,0.8651373545000135,2.5848673742324353,Other
204,148,204,148,5.556261646,4.226219037,0.481481481,1.3300426090000004,0.8669957391000133,2.565082172113192,Other
259,276,259,276,5.347246553,6.325376145,0.617647059,0.9781295920000002,0.9021870408000098,2.558185087943242,Other
267,132,267,132,6.058085449,7.183120917,0.56,1.125035468,0.8874964532000112,2.5568987909032805,Other
128,1,128,1,7.817865419,9.242442703,0.44,1.4245772839999997,0.8575422716000143,2.543888007138314,Other
186,187,186,187,3.817220468,5.398369813,0.375,1.5811493450000005,0.8418850655000157,2.529838951995953,Other
222,130,222,130,2.88300591,1.70189526,0.53125,1.1811106500000002,0.8818889350000118,2.519702719994625,Other
188,81,188,81,3.150311254,4.583911396,0.428571429,1.4336001420000004,0.8566399858000143,2.5088002503772104,Other
81,188,81,188,4.583911396,3.150311254,0.428571429,1.4336001420000004,0.8566399858000143,2.5088002503772104,Other
41,174,41,174,3.860565566,4.863517201,0.6,1.0029516349999996,0.8997048365000101,2.5073790874937307,Other
283,170,283,170,3.758597252,2.416938977,0.464285714,1.341658275,0.8658341725000134,2.50442877865963,Other
309,79,309,79,6.254924691,5.007991608,0.5,1.246933083,0.8753066917000125,2.4938661659950125,Other
226,264,226,264,3.794130063,4.769194973,0.608695652,0.9750649100000004,0.9024935090000097,2.4918325466639297,Other
264,226,264,226,4.769194973,3.794130063,0.608695652,0.9750649100000004,0.9024935090000097,2.4918325466639297,Other
23,171,23,171,5.940680336,7.351060641,0.433333333,1.4103803050000003,0.8589619695000141,2.488906419119781,Other
203,273,203,273,3.423331102,4.709506618,0.482758621,1.2861755159999997,0.8713824484000129,2.4866059990871556,Other
211,1,211,1,7.856904554,9.242442703,0.44,1.3855381490000003,0.8614461851000138,2.474175266067011,Other
84,133,84,133,4.05799591,4.917931835,0.652173913,0.8599359250000003,0.9140064075000086,2.472315784058854,Other
133,84,133,84,4.917931835,4.05799591,0.652173913,0.8599359250000003,0.9140064075000086,2.472315784058854,Other
53,136,53,136,4.098616465,5.33336902,0.5,1.234752555,0.8765247445000124,2.4695051099950613,Other
308,30,308,30,5.556996105,4.273086187,0.48,1.283909918,0.8716090082000129,2.4690575346106365,Other
34,252,34,252,5.064790097,3.525223562,0.375,1.5395665350000005,0.8460433465000153,2.46330645599606,Other
252,34,252,34,3.525223562,5.064790097,0.375,1.5395665350000005,0.8460433465000153,2.46330645599606,Other
299,312,299,312,4.93079837,3.836781506,0.555555556,1.0940168639999999,0.890598313600011,2.461537946455999,Other
290,312,290,312,4.912305468,3.836781506,0.5625,1.0755239619999997,0.8924476038000108,2.458340484565809,Other
271,186,271,186,5.349530813,3.817220468,0.375,1.5323103450000004,0.8467689655000152,2.451696551996078,Other
102,157,102,157,4.884335157,3.261446613,0.333333333,1.6228885439999998,0.8377111456000162,2.434332814779182,Other
52,138,52,138,1.680560512,2.941672815,0.481481481,1.261112303,0.8738887697000126,2.4321451535226033,Other
208,205,208,205,6.797522325,5.680705599,0.538461538,1.1168167259999997,0.8883183274000112,2.419769570574987,Other
180,226,180,226,4.714396887,3.794130063,0.619047619,0.9202668240000005,0.9079733176000091,2.415700412691698,Other
226,180,226,180,3.794130063,4.714396887,0.619047619,0.9202668240000005,0.9079733176000091,2.415700412691698,Other
246,186,246,186,5.286569505,3.817220468,0.391304348,1.4693490370000002,0.8530650963000147,2.4139305614714437,Other
186,246,186,246,3.817220468,5.286569505,0.391304348,1.4693490370000002,0.8530650963000147,2.4139305614714437,Other
97,152,97,152,5.798465449,4.333553587,0.392857143,1.4649118620000001,0.8535088138000146,2.412796008563743,Other
52,167,52,167,1.680560512,2.926725075,0.481481481,1.2461645629999998,0.8753835437000125,2.403317369263713,Other
118,205,118,205,6.83319616,5.680705599,0.518518519,1.1524905609999996,0.8847509439000115,2.393634244465585,Other
118,91,118,91,6.83319616,8.029717273,0.5,1.1965211129999993,0.880347888700012,2.3930422259952127,Other
311,320,311,320,6.415805838,5.098120403,0.448275862,1.3176854349999996,0.8682314565000132,2.3883048506346327,Other
309,158,309,158,6.254924691,5.153178525,0.538461538,1.1017461659999999,0.889825383400011,2.387116690607711,Other
158,309,158,309,5.153178525,6.254924691,0.538461538,1.1017461659999999,0.889825383400011,2.387116690607711,Other
279,36,279,36,4.61027869,5.751322141,0.52173913,1.1410434509999998,0.8858956549000114,2.3858181226442676,Other
36,279,36,279,5.751322141,4.61027869,0.52173913,1.1410434509999998,0.8858956549000114,2.3858181226442676,Other
143,135,143,135,3.157291973,4.474678915,0.444444444,1.3173869420000002,0.8682613058000132,2.3712964936986944,Other
135,143,135,143,4.474678915,3.157291973,0.444444444,1.3173869420000002,0.8682613058000132,2.3712964936986944,Other
270,145,270,145,7.087520304,5.902789673,0.5,1.1847306309999999,0.8815269369000118,2.369461261995261,Other
315,185,315,185,5.387207689,4.489303859,0.620689655,0.8979038300000006,0.9102096170000089,2.3672010052813968,Other
177,72,177,72,3.418796248,4.601531203,0.5,1.1827349550000004,0.8817265045000118,2.36546990999527,Other
159,143,159,143,4.533586656,3.157291973,0.416666667,1.3762946829999998,0.8623705317000138,2.3593623150584477,Other
143,159,143,159,3.157291973,4.533586656,0.416666667,1.3762946829999998,0.8623705317000138,2.3593623150584477,Other
14,256,14,256,3.747389311,4.926914912,0.5,1.179525601,0.8820474399000118,2.359051201995282,Other
140,242,140,242,3.893016486,2.76397184,0.52,1.129044646,0.8870955354000113,2.3521763458284335,Other
242,140,242,140,2.76397184,3.893016486,0.52,1.129044646,0.8870955354000113,2.3521763458284335,Other
269,74,269,74,5.490206081,6.610258504,0.523809524,1.1200524229999997,0.8879947577000112,2.352110089235904,Other
74,269,74,269,6.610258504,5.490206081,0.523809524,1.1200524229999997,0.8879947577000112,2.352110089235904,Other
4,174,4,174,5.932638677,4.863517201,0.545454545,1.0691214760000003,0.8930878524000107,2.352067244842759,Other
294,61,294,61,4.174358377,5.20091694,0.5625,1.026558563,0.8973441437000103,2.3464195725660657,Other
245,228,245,228,5.423527895,3.957933471,0.375,1.4655944240000003,0.8534405576000146,2.3449510783962486,Other
238,26,238,26,4.253738468,5.543261367,0.448275862,1.2895228990000005,0.8710477101000128,2.3372602541411074,Other
26,238,26,238,5.543261367,4.253738468,0.448275862,1.2895228990000005,0.8710477101000128,2.3372602541411074,Other
24,151,24,151,5.544471526,4.4316667,0.523809524,1.1128048259999996,0.8887195174000112,2.336890135529848,Other
323,40,323,40,4.845507008,6.179249276,0.428571429,1.333742268,0.8666257732000133,2.3340489707464522,Other
323,86,323,86,4.845507008,6.168050015,0.433333333,1.3225430070000002,0.8677456993000132,2.3338994227406467,Other
304,297,304,297,1.941937278,0.91924935,0.56,1.0226879279999999,0.8977312072000102,2.324290745449263,Other
